OBJECTID,ADDRESS,ADDR_NUM,STREETNAME,REL_LOC,SITE_NAME,BUILDING,TOWN,TOWN_ID,ZIPCODE,STATUS
323087101,5514 STEARNS HILL ROAD,5514,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323088008,385A TRAPELO ROAD,385A,TRAPELO ROAD,,,,WALTHAM,308,02452,ACTIVE
323088038,616 TRAPELO ROAD,616,TRAPELO ROAD,,,,WALTHAM,308,02452,ACTIVE
323088058,667 TRAPELO ROAD,667,TRAPELO ROAD,,,,WALTHAM,308,02452,ACTIVE
323088060,671 TRAPELO ROAD,671,TRAPELO ROAD,,,,WALTHAM,308,02452,ACTIVE
323089008,29 WASHINGTON AVENUE,29,WASHINGTON AVENUE,,,,WALTHAM,308,02453,ACTIVE
323089010,31-37 WASHINGTON AVENUE,31-37,WASHINGTON AVENUE,,,,WALTHAM,308,02453,LINKED
323089012,32 WASHINGTON AVENUE,32,WASHINGTON AVENUE,,,,WALTHAM,308,02453,ACTIVE
323089030,56 WASHINGTON AVENUE,56,WASHINGTON AVENUE,,,,WALTHAM,308,02453,ACTIVE
323089031,63 WASHINGTON AVENUE,63,WASHINGTON AVENUE,,,,WALTHAM,308,02453,ACTIVE
323089039,81 WASHINGTON AVENUE,81,WASHINGTON AVENUE,,,,WALTHAM,308,02453,ACTIVE
323089043,87 WASHINGTON AVENUE,87,WASHINGTON AVENUE,,,,WALTHAM,308,02453,ACTIVE
323089046,90 WASHINGTON AVENUE,90,WASHINGTON AVENUE,,,,WALTHAM,308,02453,ACTIVE
323089047,91 WASHINGTON AVENUE,91,WASHINGTON AVENUE,,,,WALTHAM,308,02453,ACTIVE
323075382,25 DERBY STREET,25,DERBY STREET,,,,WALTHAM,308,02453,ACTIVE
323075384,26 DERBY STREET,26,DERBY STREET,,,,WALTHAM,308,02453,ACTIVE
323075391,38 DERBY STREET,38,DERBY STREET,,,,WALTHAM,308,02453,ACTIVE
323075403,53 DERBY STREET,53,DERBY STREET,,,,WALTHAM,308,02453,LINKED
323075405,3 DERMODY ROAD,3,DERMODY ROAD,,,,WALTHAM,308,02451,LINKED
323075408,10 DERMODY ROAD,10,DERMODY ROAD,,,,WALTHAM,308,02451,LINKED
323075410,22 DERMODY ROAD,22,DERMODY ROAD,,,,WALTHAM,308,02451,LINKED
323075412,32 DERMODY ROAD,32,DERMODY ROAD,,,,WALTHAM,308,02451,LINKED
323075429,21 DEXTER STREET,21,DEXTER STREET,,,,WALTHAM,308,02453,LINKED
323076413,28-30 FISKE STREET,28-30,FISKE STREET,,,,WALTHAM,308,02451,ACTIVE
323076415,30 FISKE STREET,30,FISKE STREET,,,,WALTHAM,308,02451,ACTIVE
323076417,32 FISKE STREET,32,FISKE STREET,,,,WALTHAM,308,02451,ACTIVE
323076420,35 FISKE STREET,35,FISKE STREET,,,,WALTHAM,308,02451,ACTIVE
323076422,39 FISKE STREET,39,FISKE STREET,,,,WALTHAM,308,02451,LINKED
323076431,49 FISKE STREET,49,FISKE STREET,,,,WALTHAM,308,02451,LINKED
323076442,58 FISKE STREET,58,FISKE STREET,,,,WALTHAM,308,02451,ACTIVE
323076445,60 FISKE STREET,60,FISKE STREET,,,,WALTHAM,308,02451,ACTIVE
323076447,65 FISKE STREET,65,FISKE STREET,,,,WALTHAM,308,02451,ACTIVE
323076459,81 FISKE STREET,81,FISKE STREET,,,,WALTHAM,308,02451,ACTIVE
323076465,85-87 FISKE STREET,85-87,FISKE STREET,,,,WALTHAM,308,02451,ACTIVE
323076472,90 FISKE STREET,90,FISKE STREET,,,,WALTHAM,308,02451,ACTIVE
323077426,3 GREER STREET,3,GREER STREET,,,,WALTHAM,308,02452,ACTIVE
323077447,88 GREER STREET,88,GREER STREET,,,,WALTHAM,308,02452,ACTIVE
323077451,104 GREER STREET,104,GREER STREET,,,,WALTHAM,308,02452,ACTIVE
323077453,108 GREER STREET,108,GREER STREET,,,,WALTHAM,308,02452,ACTIVE
323077464,17 GREGORY STREET,17,GREGORY STREET,,,,WALTHAM,308,02451,ACTIVE
323077480,67 GREGORY STREET,67,GREGORY STREET,,,,WALTHAM,308,02451,ACTIVE
323078502,142 HIGH STREET,142,HIGH STREET,,,,WALTHAM,308,02453,ACTIVE
323078510,152 HIGH STREET,152,HIGH STREET,,,,WALTHAM,308,02453,ACTIVE
323078519,190 HIGH STREET,190,HIGH STREET,,,,WALTHAM,308,02453,ACTIVE
323078522,196 HIGH STREET,196,HIGH STREET,,,,WALTHAM,308,02453,ACTIVE
323078529,206 HIGH STREET,206,HIGH STREET,,,,WALTHAM,308,02453,LINKED
323078534,223 HIGH STREET,223,HIGH STREET,,,,WALTHAM,308,02453,ACTIVE
323080025,976 LEXINGTON STREET,976,LEXINGTON STREET,,WINDSOR VILLAGE,,WALTHAM,308,02452,SITE_REVIEW
323080027,1018 LEXINGTON STREET,1018,LEXINGTON STREET,,,,WALTHAM,308,02452,ACTIVE
323080028,1036 LEXINGTON STREET,1036,LEXINGTON STREET,,,,WALTHAM,308,02452,ACTIVE
323080961,695 MAIN STREET,695,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323080968,702 MAIN STREET,702,MAIN STREET,,,,WALTHAM,308,02451,UNASSIGNED
323080981,716 MAIN STREET,716,MAIN STREET,,THE MERC AT MOODY & MAIN,A,WALTHAM,308,02451,LINKED
323080991,740 MAIN STREET,740,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323080995,750 MAIN STREET,750,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323081013,792-794 MAIN STREET,792-794,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323081966,85 MOKEMA AVENUE,85,MOKEMA AVENUE,,,,WALTHAM,308,02451,ACTIVE
323081969,92 MOKEMA AVENUE,92,MOKEMA AVENUE,,,,WALTHAM,308,02451,ACTIVE
323081971,96 MOKEMA AVENUE,96,MOKEMA AVENUE,,,,WALTHAM,308,02451,ACTIVE
323081975,103 MOKEMA AVENUE,103,MOKEMA AVENUE,,,,WALTHAM,308,02451,ACTIVE
323081979,117 MOKEMA AVENUE,117,MOKEMA AVENUE,,,,WALTHAM,308,02451,ACTIVE
323081989,209 MOKEMA AVENUE,209,MOKEMA AVENUE,,,,WALTHAM,308,02451,ACTIVE
323081990,212 MOKEMA AVENUE,212,MOKEMA AVENUE,,,,WALTHAM,308,02451,ACTIVE
323081991,215 MOKEMA AVENUE,215,MOKEMA AVENUE,,,,WALTHAM,308,02451,ACTIVE
323082009,16 MONTCLAIR AVENUE,16,MONTCLAIR AVENUE,,,,WALTHAM,308,02451,LINKED
323082965,297 NEWTON STREET,297,NEWTON STREET,,,,WALTHAM,308,02453,LINKED
323082967,301 NEWTON STREET,301,NEWTON STREET,,,,WALTHAM,308,02453,LINKED
323082968,303 NEWTON STREET,303,NEWTON STREET,,,,WALTHAM,308,02453,LINKED
323082974,319 NEWTON STREET,319,NEWTON STREET,,,,WALTHAM,308,02453,ACTIVE
323082977,325 NEWTON STREET,325,NEWTON STREET,,,,WALTHAM,308,02453,ACTIVE
323082982,330 NEWTON STREET,330,NEWTON STREET,,,,WALTHAM,308,02453,ACTIVE
323082990,350 NEWTON STREET,350,NEWTON STREET,,,,WALTHAM,308,02453,ACTIVE
323082996,374 NEWTON STREET,374,NEWTON STREET,,,,WALTHAM,308,02453,ACTIVE
323082998,378 NEWTON STREET,378,NEWTON STREET,,,,WALTHAM,308,02453,ACTIVE
323083002,385-387 NEWTON STREET,385-387,NEWTON STREET,,,,WALTHAM,308,02453,ACTIVE
323083015,399 NEWTON STREET,399,NEWTON STREET,,,,WALTHAM,308,02453,ACTIVE
323083020,5-11 NOONAN STREET,5-11,NOONAN STREET,,,,WALTHAM,308,02453,LINKED
323083022,9 NOONAN STREET,9,NOONAN STREET,,,,WALTHAM,308,02453,LINKED
323083978,95 POND STREET,95,POND STREET,,,,WALTHAM,308,02451,ACTIVE
323083981,104 POND STREET,104,POND STREET,,,,WALTHAM,308,02451,LINKED
323083988,115 POND STREET,115,POND STREET,,,,WALTHAM,308,02451,ACTIVE
323083996,125 POND STREET,125,POND STREET,,,,WALTHAM,308,02451,ACTIVE
323083998,127 POND STREET,127,POND STREET,,,,WALTHAM,308,02451,ACTIVE
323084003,9 POND STREET COURT,9,POND STREET COURT,,,,WALTHAM,308,02451,ACTIVE
323084011,23 PORTER ROAD,23,PORTER ROAD,,,,WALTHAM,308,02452,ACTIVE
323084028,71 PORTER ROAD,71,PORTER ROAD,,,,WALTHAM,308,02452,ACTIVE
323084947,53 RIVERVIEW AVENUE,53,RIVERVIEW AVENUE,,,,WALTHAM,308,02453,ACTIVE
323084951,57 RIVERVIEW AVENUE,57,RIVERVIEW AVENUE,,,,WALTHAM,308,02453,ACTIVE
323084954,63 RIVERVIEW AVENUE,63,RIVERVIEW AVENUE,,,,WALTHAM,308,02453,ACTIVE
323084956,66 RIVERVIEW AVENUE,66,RIVERVIEW AVENUE,,,,WALTHAM,308,02453,ACTIVE
323084973,103 RIVERVIEW AVENUE,103,RIVERVIEW AVENUE,,,,WALTHAM,308,02453,ACTIVE
323084986,137 RIVERVIEW AVENUE,137,RIVERVIEW AVENUE,,,,WALTHAM,308,02453,ACTIVE
323085001,186 RIVERVIEW AVENUE,186,RIVERVIEW AVENUE,,,,WALTHAM,308,02453,ACTIVE
323085922,25 SHEFFIELD ROAD,25,SHEFFIELD ROAD,,,,WALTHAM,308,02451,ACTIVE
323085927,51 SHEFFIELD ROAD,51,SHEFFIELD ROAD,,,,WALTHAM,308,02451,ACTIVE
323085932,70 SHEFFIELD ROAD,70,SHEFFIELD ROAD,,,,WALTHAM,308,02451,ACTIVE
323085945,119 SHEFFIELD ROAD,119,SHEFFIELD ROAD,,,,WALTHAM,308,02451,ACTIVE
323085949,133 SHEFFIELD ROAD,133,SHEFFIELD ROAD,,,,WALTHAM,308,02451,ACTIVE
323085970,55 SHERBOURNE PLACE,55,SHERBOURNE PLACE,,,,WALTHAM,308,02451,ACTIVE
323086758,2701 STEARNS HILL ROAD,2701,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323086795,3011 STEARNS HILL ROAD,3011,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323087600,32 TEMPLE ROAD,32,TEMPLE ROAD,,,,WALTHAM,308,02452,ACTIVE
323087602,39 TEMPLE ROAD,39,TEMPLE ROAD,,,,WALTHAM,308,02452,ACTIVE
323087608,65 TEMPLE ROAD,65,TEMPLE ROAD,,,,WALTHAM,308,02452,ACTIVE
323087619,103 TEMPLE ROAD,103,TEMPLE ROAD,,,,WALTHAM,308,02452,ACTIVE
323087621,117 TEMPLE ROAD,117,TEMPLE ROAD,,,,WALTHAM,308,02452,ACTIVE
323087622,122 TEMPLE ROAD,122,TEMPLE ROAD,,,,WALTHAM,308,02452,UNASSIGNED
323087628,137 TEMPLE ROAD,137,TEMPLE ROAD,,,,WALTHAM,308,02452,ACTIVE
323087630,148 TEMPLE ROAD,148,TEMPLE ROAD,,,,WALTHAM,308,02452,ACTIVE
323087631,154 TEMPLE ROAD,154,TEMPLE ROAD,,,,WALTHAM,308,02452,ACTIVE
323087635,168 TEMPLE ROAD,168,TEMPLE ROAD,,,,WALTHAM,308,02452,ACTIVE
323087643,202 TEMPLE ROAD,202,TEMPLE ROAD,,,,WALTHAM,308,02452,ACTIVE
323088566,20 VILLA STREET,20,VILLA STREET,,,,WALTHAM,308,02453,ACTIVE
323088580,61 VILLA STREET,61,VILLA STREET,,,,WALTHAM,308,02453,ACTIVE
323088595,100 VILLA STREET,100,VILLA STREET,,,,WALTHAM,308,02453,ACTIVE
323088596,101 VILLA STREET,101,VILLA STREET,,,,WALTHAM,308,02453,ACTIVE
323088607,126 VILLA STREET,126,VILLA STREET,,,,WALTHAM,308,02453,ACTIVE
323088617,165 VILLA STREET,165,VILLA STREET,,,,WALTHAM,308,02453,ACTIVE
323088618,173 VILLA STREET,173,VILLA STREET,,,,WALTHAM,308,02453,ACTIVE
323088621,189 VILLA STREET,189,VILLA STREET,,,,WALTHAM,308,02453,ACTIVE
323088626,205 VILLA STREET,205,VILLA STREET,,,,WALTHAM,308,02453,ACTIVE
323088627,1 VIRGINIA ROAD,1,VIRGINIA ROAD,,,,WALTHAM,308,02453,ACTIVE
323088628,2 VIRGINIA ROAD,2,VIRGINIA ROAD,,,,WALTHAM,308,02453,ACTIVE
323089643,94 WILLOW STREET,94,WILLOW STREET,,,,WALTHAM,308,02453,ACTIVE
323089644,99 WILLOW STREET,99,WILLOW STREET,,,,WALTHAM,308,02453,INACTIVE
323089646,110 WILLOW STREET,110,WILLOW STREET,,,,WALTHAM,308,02453,ACTIVE
323089647,112 WILLOW STREET,112,WILLOW STREET,,,,WALTHAM,308,02453,ACTIVE
323089649,118 WILLOW STREET,118,WILLOW STREET,,,,WALTHAM,308,02453,ACTIVE
323089654,128-130 WILLOW STREET,128-130,WILLOW STREET,,,,WALTHAM,308,02453,ACTIVE
323089657,138 WILLOW STREET,138,WILLOW STREET,,,,WALTHAM,308,02453,ACTIVE
323089659,140 WILLOW STREET,140,WILLOW STREET,,,,WALTHAM,308,02453,ACTIVE
323074939,364-366 CRESCENT STREET,364-366,CRESCENT STREET,,,,WALTHAM,308,02453,LINKED
323074942,367 CRESCENT STREET,367,CRESCENT STREET,,,,WALTHAM,308,02453,ACTIVE
323074952,378 CRESCENT STREET,378,CRESCENT STREET,,,,WALTHAM,308,02453,LINKED
323074957,388 CRESCENT STREET,388,CRESCENT STREET,,,,WALTHAM,308,02453,ACTIVE
323074958,389 CRESCENT STREET,389,CRESCENT STREET,,,,WALTHAM,308,02453,ACTIVE
323074961,393 CRESCENT STREET,393,CRESCENT STREET,,,,WALTHAM,308,02453,ACTIVE
323074964,395 CRESCENT STREET,395,CRESCENT STREET,,,,WALTHAM,308,02453,ACTIVE
323074970,405 CRESCENT STREET,405,CRESCENT STREET,,,,WALTHAM,308,02453,ACTIVE
323074973,410 CRESCENT STREET,410,CRESCENT STREET,,,,WALTHAM,308,02453,ACTIVE
323074978,12 CRESTVIEW ROAD,12,CRESTVIEW ROAD,,,,WALTHAM,308,02451,ACTIVE
323074991,60 CRESTVIEW ROAD,60,CRESTVIEW ROAD,,,,WALTHAM,308,02451,ACTIVE
323075994,37 EVERETT STREET,37,EVERETT STREET,,,,WALTHAM,308,02453,ACTIVE
323075995,40 EVERETT STREET,40,EVERETT STREET,,,,WALTHAM,308,02453,ACTIVE
323075996,40-42 EVERETT STREET,40-42,EVERETT STREET,,,,WALTHAM,308,02453,ACTIVE
323076008,5 EVERGREEN AVENUE,5,EVERGREEN AVENUE,,,,WALTHAM,308,02453,ACTIVE
323076020,28 EVERGREEN AVENUE,28,EVERGREEN AVENUE,,,,WALTHAM,308,02453,ACTIVE
323076973,72-74 FULLER STREET,72-74,FULLER STREET,,,,WALTHAM,308,02453,ACTIVE
323076982,80 FULLER STREET,80,FULLER STREET,,,,WALTHAM,308,02453,ACTIVE
323076989,86 FULLER STREET,86,FULLER STREET,,,,WALTHAM,308,02453,ACTIVE
323076995,90 FULLER STREET,90,FULLER STREET,,,,WALTHAM,308,02453,ACTIVE
323076999,96 FULLER STREET,96,FULLER STREET,,,,WALTHAM,308,02453,ACTIVE
323077000,4 GALE STREET,4,GALE STREET,,,,WALTHAM,308,02453,LINKED
323077021,48 GALE STREET,48,GALE STREET,,,,WALTHAM,308,02453,ACTIVE
323077026,57 GALE STREET,57,GALE STREET,,,,WALTHAM,308,02453,ACTIVE
323078068,55 HARRINGTON ROAD,55,HARRINGTON ROAD,,,,WALTHAM,308,02452,ACTIVE
323078072,78 HARRINGTON ROAD,78,HARRINGTON ROAD,,,,WALTHAM,308,02452,ACTIVE
323078098,192 HARRINGTON ROAD,192,HARRINGTON ROAD,,,,WALTHAM,308,02452,ACTIVE
323078099,204 HARRINGTON ROAD,204,HARRINGTON ROAD,,,,WALTHAM,308,02452,ACTIVE
323079071,200 JERICHO HILL ROAD,200,JERICHO HILL ROAD,,,,WALTHAM,308,02451,ACTIVE
323079080,14 JOHN STREET,14,JOHN STREET,,,,WALTHAM,308,02453,LINKED
323079107,5 JUDITH LANE,5,JUDITH LANE,,,,WALTHAM,308,02452,LINKED
323079110,12 JUDITH LANE,12,JUDITH LANE,,,,WALTHAM,308,02452,LINKED
323079111,13 JUDITH LANE,13,JUDITH LANE,,,,WALTHAM,308,02452,LINKED
323080033,1084 LEXINGTON STREET,1084,LEXINGTON STREET,,,,WALTHAM,308,02451,LINKED
323080034,1088 LEXINGTON STREET,1088,LEXINGTON STREET,,,,WALTHAM,308,02451,LINKED
323080041,1100 LEXINGTON STREET,1100,LEXINGTON STREET,,,,WALTHAM,308,02451,LINKED
323070094,145 ADAMS STREET,145,ADAMS STREET,,,,WALTHAM,308,02453,ACTIVE
323070120,183-185 ADAMS STREET,183-185,ADAMS STREET,,,,WALTHAM,308,02453,ACTIVE
323070131,194 ADAMS STREET,194,ADAMS STREET,,,,WALTHAM,308,02453,ACTIVE
323070134,196 ADAMS STREET,196,ADAMS STREET,,,,WALTHAM,308,02453,ACTIVE
323070140,205 ADAMS STREET,205,ADAMS STREET,,,,WALTHAM,308,02453,ACTIVE
323070142,207 ADAMS STREET,207,ADAMS STREET,,,,WALTHAM,308,02453,ACTIVE
323070143,210-216 ADAMS STREET,210-216,ADAMS STREET,,,,WALTHAM,308,02453,ACTIVE
323070148,213 ADAMS STREET,213,ADAMS STREET,,,,WALTHAM,308,02453,ACTIVE
323070150,215 ADAMS STREET,215,ADAMS STREET,,,,WALTHAM,308,02453,ACTIVE
323071125,2 BARNES STREET,2,BARNES STREET,,,,WALTHAM,308,02453,ACTIVE
323071129,6 BARNES STREET,6,BARNES STREET,,,,WALTHAM,308,02453,ACTIVE
323071134,9 BARNES STREET,9,BARNES STREET,,,,WALTHAM,308,02453,ACTIVE
323071148,28 BARNES STREET,28,BARNES STREET,,,,WALTHAM,308,02453,ACTIVE
323071152,32 BARNES STREET,32,BARNES STREET,,,,WALTHAM,308,02453,ACTIVE
323071162,53 BARTLETT WAY,53,BARTLETT WAY,,,,WALTHAM,308,02452,ACTIVE
323071163,5 BARTON STREET,5,BARTON STREET,,,,WALTHAM,308,02453,LINKED
323071165,15 BARTON STREET,15,BARTON STREET,,,,WALTHAM,308,02453,ACTIVE
323071186,25 BEAL ROAD,25,BEAL ROAD,,,,WALTHAM,308,02453,ACTIVE
323071189,33 BEAL ROAD,33,BEAL ROAD,,,,WALTHAM,308,02453,ACTIVE
323071191,37 BEAL ROAD,37,BEAL ROAD,,,,WALTHAM,308,02453,ACTIVE
323072003,269 BISHOPS FOREST DRIVE,269,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323072006,272 BISHOPS FOREST DRIVE,272,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323072012,278 BISHOPS FOREST DRIVE,278,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,ACTIVE
323072032,297 BISHOPS FOREST DRIVE,297,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,ACTIVE
323072034,299 BISHOPS FOREST DRIVE,299,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323072975,226 CALVARY STREET,226,CALVARY STREET,,,,WALTHAM,308,02453,LINKED
323072985,241 CALVARY STREET,241,CALVARY STREET,,,,WALTHAM,308,02453,ACTIVE
323072989,248 CALVARY STREET,248,CALVARY STREET,,,,WALTHAM,308,02453,ACTIVE
323072994,254 CALVARY STREET,254,CALVARY STREET,,,,WALTHAM,308,02453,ACTIVE
323073000,266 CALVARY STREET,266,CALVARY STREET,,,,WALTHAM,308,02453,ACTIVE
323073005,25 CAMBRIA ROAD,25,CAMBRIA ROAD,,,,WALTHAM,308,02453,ACTIVE
323073008,29-31 CAMBRIA ROAD,29-31,CAMBRIA ROAD,,,,WALTHAM,308,02453,ACTIVE
323073012,35 CAMBRIA ROAD,35,CAMBRIA ROAD,,,,WALTHAM,308,02453,ACTIVE
323073016,11-13 CAMBRIA ROAD (NEWTON),11-13,CAMBRIA ROAD (NEWTON),,,,WALTHAM,308,02453,ACTIVE
323073900,19 CHESTER LANE,19,CHESTER LANE,,,,WALTHAM,308,02452,LINKED
323073908,29 CHESTER LANE,29,CHESTER LANE,,,,WALTHAM,308,02452,LINKED
323073910,33 CHESTER LANE,33,CHESTER LANE,,,,WALTHAM,308,02452,LINKED
323073923,59 CHESTER LANE,59,CHESTER LANE,,,,WALTHAM,308,02452,LINKED
323073934,73 CHESTER LANE,73,CHESTER LANE,,,,WALTHAM,308,02452,LINKED
323073938,77 CHESTER LANE,77,CHESTER LANE,,,,WALTHAM,308,02452,LINKED
323073941,80 CHESTER LANE,80,CHESTER LANE,,,,WALTHAM,308,02452,LINKED
323073944,83 CHESTER LANE,83,CHESTER LANE,,,,WALTHAM,308,02452,LINKED
323073945,84 CHESTER LANE,84,CHESTER LANE,,,,WALTHAM,308,02452,LINKED
323073950,89 CHESTER LANE,89,CHESTER LANE,,,,WALTHAM,308,02452,LINKED
323070155,225 ADAMS STREET,225,ADAMS STREET,,,,WALTHAM,308,02453,ACTIVE
323070170,36 AGRILLO CIRCLE,36,AGRILLO CIRCLE,,,,WALTHAM,308,02451,ACTIVE
323070173,46 AGRILLO CIRCLE,46,AGRILLO CIRCLE,,,,WALTHAM,308,02451,ACTIVE
323070179,16 ALBEMARLE ROAD,16,ALBEMARLE ROAD,,,,WALTHAM,308,02452,ACTIVE
323070190,48 ALBEMARLE ROAD,48,ALBEMARLE ROAD,,,,WALTHAM,308,02452,ACTIVE
323070195,62 ALBEMARLE ROAD,62,ALBEMARLE ROAD,,,,WALTHAM,308,02452,ACTIVE
323070196,63 ALBEMARLE ROAD,63,ALBEMARLE ROAD,,,,WALTHAM,308,02452,ACTIVE
323070211,116 ALBEMARLE ROAD,116,ALBEMARLE ROAD,,,,WALTHAM,308,02452,ACTIVE
323070217,14 ALBERT STREET,14,ALBERT STREET,,,,WALTHAM,308,02453,ACTIVE
323071197,50 BEAL ROAD,50,BEAL ROAD,,,,WALTHAM,308,02453,ACTIVE
323071203,71-73 BEAL ROAD,71-73,BEAL ROAD,,,,WALTHAM,308,02453,ACTIVE
323071212,88 BEAL ROAD,88,BEAL ROAD,,,,WALTHAM,308,02453,ACTIVE
323071213,90 BEAL ROAD,90,BEAL ROAD,,,,WALTHAM,308,02453,ACTIVE
323071214,91 BEAL ROAD,91,BEAL ROAD,,,,WALTHAM,308,02453,ACTIVE
323071220,103 BEAL ROAD,103,BEAL ROAD,,,,WALTHAM,308,02453,ACTIVE
323071240,175 BEAL ROAD,175,BEAL ROAD,,,,WALTHAM,308,02453,ACTIVE
323071262,257 BEAL ROAD,257,BEAL ROAD,,,,WALTHAM,308,02453,ACTIVE
323072042,307 BISHOPS FOREST DRIVE,307,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323072053,318 BISHOPS FOREST DRIVE,318,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323072059,324 BISHOPS FOREST DRIVE,324,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323080045,1105 LEXINGTON STREET,1105,LEXINGTON STREET,,GLENMEADOW CONDOMINIUMS,8,WALTHAM,308,02452,ACTIVE
323080063,1111R LEXINGTON STREET,1111R,LEXINGTON STREET,,,,WALTHAM,308,02452,ACTIVE
323080067,12 LEXINGTON TERRACE,12,LEXINGTON TERRACE,,,,WALTHAM,308,02452,REVIEW
323080071,18-20 LEXINGTON TERRACE,18-20,LEXINGTON TERRACE,,,,WALTHAM,308,02452,ACTIVE
323080074,24 LEXINGTON TERRACE,24,LEXINGTON TERRACE,,,,WALTHAM,308,02452,ACTIVE
323081040,864 MAIN STREET,864,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323081050,879 MAIN STREET,879,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323081051,880 MAIN STREET,880,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323081058,888 MAIN STREET,888,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323081077,912 MAIN STREET,912,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323082051,116 MONTCLAIR AVENUE,116,MONTCLAIR AVENUE,,,,WALTHAM,308,02451,ACTIVE
323082073,28 MONTVIEW AVENUE,28,MONTVIEW AVENUE,,,,WALTHAM,308,02451,ACTIVE
323082079,48 MONTVIEW AVENUE,48,MONTVIEW AVENUE,,,,WALTHAM,308,02451,ACTIVE
323082081,54 MONTVIEW AVENUE,54,MONTVIEW AVENUE,,,,WALTHAM,308,02451,ACTIVE
323082085,11 MONTVIEW CIRCLE,11,MONTVIEW CIRCLE,,,,WALTHAM,308,02451,ACTIVE
323083030,1 NORUMBEGA TERRACE,1,NORUMBEGA TERRACE,,,,WALTHAM,308,02453,ACTIVE
323083034,5 NORUMBEGA TERRACE,5,NORUMBEGA TERRACE,,,,WALTHAM,308,02453,ACTIVE
323083035,6 NORUMBEGA TERRACE,6,NORUMBEGA TERRACE,,,,WALTHAM,308,02453,ACTIVE
323083039,10 NORUMBEGA TERRACE,10,NORUMBEGA TERRACE,,,,WALTHAM,308,02453,LINKED
323083062,28 NUTTING ROAD,28,NUTTING ROAD,,,,WALTHAM,308,02451,ACTIVE
323083071,16-18 OAK HILL ROAD,16-18,OAK HILL ROAD,,,,WALTHAM,308,02451,ACTIVE
323083075,24 OAK HILL ROAD,24,OAK HILL ROAD,,,,WALTHAM,308,02451,ACTIVE
323084069,18 PRENTICE STREET,18,PRENTICE STREET,,,,WALTHAM,308,02451,ACTIVE
323084071,22 PRENTICE STREET,22,PRENTICE STREET,,,,WALTHAM,308,02451,ACTIVE
323084073,26 PRENTICE STREET,26,PRENTICE STREET,,,,WALTHAM,308,02451,ACTIVE
323084075,36 PRENTICE STREET,36,PRENTICE STREET,,,,WALTHAM,308,02451,ACTIVE
323084078,49 PRENTICE STREET,49,PRENTICE STREET,,,,WALTHAM,308,02451,ACTIVE
323084095,96 PRENTICE STREET,96,PRENTICE STREET,,,,WALTHAM,308,02451,ACTIVE
323085004,197 RIVERVIEW AVENUE,197,RIVERVIEW AVENUE,,,,WALTHAM,308,02453,ACTIVE
323085009,2 ROBBINS PLACE,2,ROBBINS PLACE,,,,WALTHAM,308,02453,LINKED
323085012,4 ROBBINS PLACE,4,ROBBINS PLACE,,,,WALTHAM,308,02453,LINKED
323085017,9 ROBBINS STREET,9,ROBBINS STREET,,,,WALTHAM,308,02453,ACTIVE
323085031,23 ROBBINS STREET,23,ROBBINS STREET,,,,WALTHAM,308,02453,LINKED
323085049,56 ROBBINS STREET,56,ROBBINS STREET,,,,WALTHAM,308,02453,ACTIVE
323085052,59-61 ROBBINS STREET,59-61,ROBBINS STREET,,,,WALTHAM,308,02453,ACTIVE
323085983,105 SHERBOURNE PLACE,105,SHERBOURNE PLACE,,,,WALTHAM,308,02451,ACTIVE
323085990,16 SHERWOOD LANE,16,SHERWOOD LANE,,,,WALTHAM,308,02452,ACTIVE
323085993,19 SHIRLEY ROAD,19,SHIRLEY ROAD,,,,WALTHAM,308,02452,ACTIVE
323085994,22 SHIRLEY ROAD,22,SHIRLEY ROAD,,,,WALTHAM,308,02452,ACTIVE
323086012,89 SHIRLEY ROAD,89,SHIRLEY ROAD,,,,WALTHAM,308,02452,ACTIVE
323086013,94 SHIRLEY ROAD,94,SHIRLEY ROAD,,,,WALTHAM,308,02452,ACTIVE
